cod_ibge;ano;obitos menores de 1 Ano;obitos menores de 7 dias;obitos de 28 dias a 364 dias;obitos de 7 a 27 dias;nascidos vivos (por local de residência)
3536703;2007;9;5;3;1;565
3536802;2007;1;0;1;0;72
3536901;2007;0;0;0;0;18
3537008;2007;4;2;2;0;224
3537107;2007;4;2;2;0;454
3537156;2007;0;0;0;0;20
3537206;2007;4;2;0;2;123
3537305;2007;13;6;1;6;769
3537404;2007;6;2;1;3;329
3537503;2007;1;1;0;0;109
3537602;2007;17;6;6;5;1062
3537701;2007;0;0;0;0;65
3537800;2007;17;10;3;4;679
3537909;2007;8;5;2;1;400
3538006;2007;32;19;9;4;2080
3538105;2007;3;1;1;1;170
3538204;2007;4;1;2;1;142
3538303;2007;0;0;0;0;45
3538501;2007;3;3;0;0;196
3538600;2007;4;3;1;0;361
3538709;2007;54;28;17;9;4754
3538808;2007;5;2;0;3;393
3538907;2007;5;3;2;0;252
3539004;2007;1;1;0;0;123
3539103;2007;4;1;1;2;234
3539202;2007;3;3;0;0;277
3539301;2007;8;7;1;0;822
3539400;2007;4;3;1;0;145
3539509;2007;10;6;3;1;589
3539608;2007;0;0;0;0;74
3539707;2007;0;0;0;0;43
3539806;2007;32;11;15;6;1901
3539905;2007;0;0;0;0;59
3540002;2007;2;2;0;0;221
3540101;2007;1;1;0;0;28
3540200;2007;13;9;2;2;729
3540259;2007;0;0;0;0;42
3540309;2007;0;0;0;0;33
3540408;2007;1;0;0;1;53
3540507;2007;0;0;0;0;92
3540606;2007;7;1;4;2;664
3540705;2007;7;6;1;0;720
3540754;2007;4;1;3;0;248
3540804;2007;1;1;0;0;155
3540853;2007;0;0;0;0;12
3540903;2007;1;1;0;0;245
3541000;2007;87;33;33;21;3857
3541059;2007;1;1;0;0;77
3541109;2007;1;1;0;0;56
3541208;2007;1;1;0;0;123
3541307;2007;6;4;2;0;597
3541406;2007;33;13;11;9;2673
3541505;2007;4;1;2;1;439
3541604;2007;8;6;2;0;514
3541653;2007;2;1;1;0;39
3541703;2007;4;3;1;0;170
3541802;2007;2;1;1;0;46
3541901;2007;0;0;0;0;153
3542008;2007;0;0;0;0;71
3542107;2007;2;1;0;1;132
3542206;2007;4;3;0;1;340
3542305;2007;0;0;0;0;55
3542404;2007;1;0;0;1;235
3542503;2007;1;0;1;0;80
3542602;2007;17;10;4;3;839
3542701;2007;0;0;0;0;115
3542800;2007;0;0;0;0;46
3542909;2007;1;1;0;0;186
3543006;2007;7;2;3;2;304
3543105;2007;0;0;0;0;65
3543204;2007;1;1;0;0;54
3543238;2007;0;0;0;0;14
3543253;2007;3;1;1;1;116
3543303;2007;13;7;6;0;1539
3543402;2007;68;35;21;12;7348
3543501;2007;6;2;4;0;89
3543600;2007;0;0;0;0;33
3543709;2007;0;0;0;0;160
3543808;2007;0;0;0;0;142
3543907;2007;15;11;2;2;2240
3544004;2007;5;3;1;1;494
3544103;2007;9;5;3;1;684
3544202;2007;1;0;1;0;147
3544251;2007;2;2;0;0;252
3544301;2007;3;1;2;0;154
3544400;2007;0;0;0;0;32
3544509;2007;0;0;0;0;20
3544608;2007;2;1;0;1;71
3544707;2007;0;0;0;0;26
3544806;2007;1;1;0;0;50
3544905;2007;1;0;0;1;134
3545001;2007;2;1;0;1;254
3545100;2007;1;0;1;0;76
3545159;2007;1;0;1;0;91
3545209;2007;17;7;7;3;1414
3545308;2007;8;8;0;0;578
3545407;2007;3;2;0;1;95
3545506;2007;1;0;1;0;54
3545605;2007;3;0;2;1;188
3545704;2007;1;1;0;0;55
3545803;2007;26;11;8;7;2146
3546009;2007;2;0;2;0;169
3546108;2007;0;0;0;0;21
3546207;2007;0;0;0;0;39
3546256;2007;0;0;0;0;25
3546306;2007;11;7;3;1;437
3546405;2007;4;4;0;0;554
3546504;2007;1;0;1;0;65
3546603;2007;2;2;0;0;287
3546702;2007;2;1;0;1;342
